"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 05, 2021","0.370","0.361","0.370","0.348","167.64M","2.61%"
"Apr 04, 2021","0.361","0.352","0.372","0.345","128.86M","2.63%"
"Apr 03, 2021","0.352","0.382","0.398","0.350","196.22M","-8.08%"
"Apr 02, 2021","0.383","0.363","0.395","0.358","208.97M","5.30%"
"Apr 01, 2021","0.363","0.360","0.378","0.352","164.90M","0.92%"
"Mar 31, 2021","0.360","0.371","0.382","0.337","226.76M","-2.99%"
"Mar 30, 2021","0.371","0.385","0.389","0.361","197.60M","-3.39%"
"Mar 29, 2021","0.384","0.346","0.422","0.337","419.73M","11.03%"
"Mar 28, 2021","0.346","0.333","0.355","0.329","182.84M","3.97%"
"Mar 27, 2021","0.333","0.337","0.356","0.331","180.28M","-1.12%"
"Mar 26, 2021","0.336","0.301","0.341","0.300","186.84M","11.93%"
"Mar 25, 2021","0.301","0.322","0.338","0.299","194.46M","-6.68%"
"Mar 24, 2021","0.322","0.330","0.377","0.305","294.07M","-2.53%"
"Mar 23, 2021","0.330","0.346","0.365","0.326","168.43M","-4.49%"
"Mar 22, 2021","0.346","0.380","0.384","0.328","170.66M","-8.85%"
"Mar 21, 2021","0.380","0.383","0.400","0.364","172.02M","-0.96%"
"Mar 20, 2021","0.383","0.410","0.419","0.383","164.92M","-6.47%"
"Mar 19, 2021","0.410","0.389","0.423","0.376","196.35M","5.21%"
"Mar 18, 2021","0.389","0.401","0.437","0.385","242.45M","-2.82%"
"Mar 17, 2021","0.401","0.373","0.426","0.372","445.43M","7.57%"
"Mar 16, 2021","0.373","0.392","0.396","0.347","336.10M","-4.87%"
"Mar 15, 2021","0.392","0.380","0.430","0.379","441.46M","2.67%"
"Mar 14, 2021","0.381","0.425","0.437","0.376","407.38M","-10.24%"
"Mar 13, 2021","0.425","0.414","0.468","0.412","567.71M","2.70%"
"Mar 12, 2021","0.414","0.409","0.503","0.400","1.14B","1.18%"
"Mar 11, 2021","0.409","0.287","0.525","0.280","1.43B","42.50%"
"Mar 10, 2021","0.287","0.298","0.340","0.281","891.07M","-3.92%"
"Mar 09, 2021","0.299","0.217","0.307","0.216","926.99M","37.70%"
"Mar 08, 2021","0.217","0.212","0.221","0.205","201.01M","2.22%"
"Mar 07, 2021","0.212","0.213","0.222","0.208","177.53M","0.00%"
"Mar 06, 2021","0.213","0.213","0.229","0.206","246.02M","0.00%"
"Mar 05, 2021","0.213","0.199","0.223","0.184","423.31M","7.03%"
"Mar 04, 2021","0.199","0.223","0.236","0.195","426.60M","-10.97%"
"Mar 03, 2021","0.223","0.233","0.238","0.219","353.62M","-4.12%"
"Mar 02, 2021","0.233","0.248","0.250","0.213","526.66M","-6.26%"
"Mar 01, 2021","0.248","0.230","0.254","0.217","956.33M","7.97%"
"Feb 28, 2021","0.230","0.197","0.232","0.173","1.08B","16.91%"
"Feb 27, 2021","0.197","0.191","0.231","0.189","1.02B","3.12%"
"Feb 26, 2021","0.191","0.176","0.203","0.160","1.17B","8.50%"
"Feb 25, 2021","0.176","0.160","0.221","0.159","1.32B","9.72%"
"Feb 24, 2021","0.160","0.137","0.171","0.128","799.16M","16.90%"
"Feb 23, 2021","0.137","0.152","0.153","0.100","914.07M","-9.89%"
"Feb 22, 2021","0.152","0.162","0.167","0.122","831.39M","-6.42%"
"Feb 21, 2021","0.162","0.145","0.184","0.141","822.53M","12.20%"
"Feb 20, 2021","0.145","0.154","0.200","0.132","1.56B","-5.82%"
"Feb 19, 2021","0.154","0.122","0.165","0.119","776.46M","25.62%"
"Feb 18, 2021","0.122","0.112","0.134","0.112","613.17M","9.02%"
"Feb 17, 2021","0.112","0.109","0.119","0.096","544.80M","3.09%"
"Feb 16, 2021","0.109","0.107","0.115","0.101","496.43M","1.73%"
"Feb 15, 2021","0.107","0.100","0.119","0.082","831.64M","6.52%"
"Feb 14, 2021","0.100","0.112","0.116","0.095","462.89M","-9.91%"
"Feb 13, 2021","0.112","0.121","0.126","0.105","470.23M","-7.65%"
"Feb 12, 2021","0.121","0.123","0.129","0.114","483.97M","-1.69%"
"Feb 11, 2021","0.123","0.116","0.138","0.112","710.14M","5.62%"
"Feb 10, 2021","0.116","0.099","0.145","0.097","1.93B","17.85%"
"Feb 09, 2021","0.099","0.071","0.108","0.069","1.11B","38.87%"
"Feb 08, 2021","0.071","0.067","0.080","0.061","1.01B","5.95%"
"Feb 07, 2021","0.067","0.052","0.068","0.048","785.36M","27.96%"
"Feb 06, 2021","0.052","0.055","0.055","0.047","524.63M","-4.28%"
"Feb 05, 2021","0.055","0.047","0.056","0.046","687.03M","15.63%"
"Feb 04, 2021","0.047","0.044","0.050","0.039","570.72M","8.19%"
"Feb 03, 2021","0.044","0.041","0.044","0.040","321.66M","6.61%"
"Feb 02, 2021","0.041","0.041","0.041","0.039","244.19M","0.00%"
