"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 01, 2021","1.00060","1.00114","1.00309","0.99995","655.27K","-0.05%"
"Aug 31, 2021","1.00114","0.99972","1.00137","0.99874","1.46M","0.14%"
"Aug 30, 2021","0.99972","0.99978","1.00163","0.99482","120.86K","-0.01%"
"Aug 29, 2021","0.99978","1.00074","1.00165","0.99514","55.85K","-0.10%"
"Aug 28, 2021","1.00075","0.99975","1.00581","0.99937","318.77K","0.10%"
"Aug 27, 2021","0.99975","0.99988","1.00090","0.99680","58.65K","-0.01%"
"Aug 26, 2021","0.99988","0.99989","1.00197","0.99887","198.53K","-0.00%"
"Aug 25, 2021","0.99989","1.00085","1.00118","0.99849","61.99K","-0.10%"
"Aug 24, 2021","1.00085","1.00047","1.00132","0.99987","233.96K","0.04%"
"Aug 23, 2021","1.00050","0.99918","1.00452","0.99787","261.00K","0.13%"
"Aug 22, 2021","0.99918","1.00009","1.00051","0.99742","74.52K","-0.09%"
"Aug 21, 2021","1.00009","1.00044","1.00161","1.00000","24.09K","-0.03%"
"Aug 20, 2021","1.00044","1.00108","1.00203","0.99980","307.22K","-0.06%"
"Aug 19, 2021","1.00108","0.99978","1.00133","0.99974","179.77K","0.13%"
"Aug 18, 2021","0.99978","1.00025","1.00173","0.99899","426.77K","-0.05%"
"Aug 17, 2021","1.00025","0.99953","1.00162","0.99782","123.38K","0.07%"
"Aug 16, 2021","0.99953","0.99843","1.00102","0.99698","45.72K","0.11%"
"Aug 15, 2021","0.99843","0.99894","1.00140","0.99293","138.24K","-0.05%"
"Aug 14, 2021","0.99894","1.00100","1.00179","0.99880","50.63K","-0.20%"
"Aug 13, 2021","1.00090","0.99947","1.00296","0.99887","241.32K","0.14%"
"Aug 12, 2021","0.99947","0.99917","1.00072","0.99867","64.34K","0.03%"
"Aug 11, 2021","0.99917","1.00092","1.00139","0.99823","125.98K","-0.19%"
"Aug 10, 2021","1.00106","1.00004","1.00147","0.99875","68.73K","0.10%"
"Aug 09, 2021","1.00004","1.00139","1.00194","0.99888","166.40K","-0.13%"
"Aug 08, 2021","1.00139","0.99938","1.00319","0.99906","168.83K","0.20%"
"Aug 07, 2021","0.99938","0.99976","1.00111","0.99769","146.13K","-0.04%"
"Aug 06, 2021","0.99976","1.00066","1.00212","0.99908","35.30K","-0.09%"
"Aug 05, 2021","1.00066","1.00134","1.00372","0.99954","249.14K","-0.07%"
"Aug 04, 2021","1.00134","1.00113","1.00204","0.99849","103.69K","0.02%"
"Aug 03, 2021","1.00113","1.00185","1.00226","0.99982","28.11K","-0.07%"
"Aug 02, 2021","1.00185","1.00137","1.00253","0.99961","104.33K","0.05%"
"Aug 01, 2021","1.00137","1.00141","1.00194","0.99996","146.02K","-0.00%"
"Jul 31, 2021","1.00141","1.00100","1.00194","0.99097","241.30K","0.04%"
